Taxa,Metabolite,Potential Score
Lawsonella,5-Hydroxykynurenamine,2.571379e-05
Lawsonella,Indole-3-acetate,1.004830e-01
Lawsonella,Tryptamine,2.702877e-05
Lawsonia,Serotonin,2.144832e-05
Lawsonia,L-Formylkynurenine,1.833545e-05
Lawsonia,L-Kynurenine,1.903914e-05
Lawsonia,3-Hydroxyanthranilate,1.993552e-05
Lawsonia,Anthranilate,3.205807e-05
Lawsonia,Indole-3-acetaldehyde,7.423324e-01
Lawsonia,Melatonin,1.126046e-05
Lawsonia,5-Hydroxykynurenamine,2.126944e-05
Lawsonia,Indole-3-acetate,5.231950e-01
Lawsonia,Tryptamine,2.186001e-05
Leadbetterella,Serotonin,2.144832e-05
Leadbetterella,L-Formylkynurenine,1.833545e-05
Leadbetterella,L-Kynurenine,1.903914e-05
Leadbetterella,3-Hydroxyanthranilate,1.993552e-05
Leadbetterella,Anthranilate,3.205807e-05
Leadbetterella,Indole-3-acetaldehyde,1.686427e-01
Leadbetterella,Melatonin,1.126046e-05
Leadbetterella,5-Hydroxykynurenamine,2.126944e-05
Leadbetterella,Indole-3-acetate,7.848839e-02
Leadbetterella,Tryptamine,2.186001e-05
Leeia,Serotonin,2.601235e-05
Leeia,L-Formylkynurenine,1.947033e-05
Leeia,L-Kynurenine,2.010548e-05
Leeia,3-Hydroxyanthranilate,2.121060e-05
Leeia,Anthranilate,3.211952e-05
Leeia,Indole-3-acetaldehyde,1.559063e-01
Leeia,Melatonin,1.128614e-05
Leeia,5-Hydroxykynurenamine,2.571379e-05
Leeia,Indole-3-acetate,1.004830e-01
Leeia,Tryptamine,2.702877e-05
Leeuwenhoekiella,Serotonin,2.601046e-05
Leeuwenhoekiella,L-Formylkynurenine,1.946982e-05
Leeuwenhoekiella,L-Kynurenine,2.010488e-05
Leeuwenhoekiella,3-Hydroxyanthranilate,2.120981e-05
Leeuwenhoekiella,Anthranilate,3.211656e-05
Leeuwenhoekiella,Indole-3-acetaldehyde,1.131025e-01
Leeuwenhoekiella,Melatonin,1.128652e-05
Leeuwenhoekiella,5-Hydroxykynurenamine,2.571198e-05
Leeuwenhoekiella,Indole-3-acetate,7.893972e-02
Leeuwenhoekiella,Tryptamine,2.702662e-05
Legionella,Serotonin,1.885046e-05
Legionella,L-Formylkynurenine,1.743910e-05
Legionella,L-Kynurenine,1.817966e-05
Legionella,3-Hydroxyanthranilate,1.893165e-05
Legionella,Anthranilate,3.193170e-05
Legionella,Indole-3-acetaldehyde,2.950197e-01
Legionella,Melatonin,1.124387e-05
Legionella,5-Hydroxykynurenamine,1.872401e-05
Legionella,Indole-3-acetate,1.196793e-01
Legionella,Tryptamine,1.902466e-05
Leifsonia,Serotonin,2.600480e-05
Leifsonia,L-Formylkynurenine,1.946830e-05
Leifsonia,L-Kynurenine,2.010309e-05
Leifsonia,3-Hydroxyanthranilate,2.120746e-05
Leifsonia,Anthranilate,3.210771e-05
Leifsonia,Indole-3-acetaldehyde,2.191354e-01
Leifsonia,Melatonin,1.128767e-05
Leifsonia,5-Hydroxykynurenamine,2.570653e-05
Leifsonia,Indole-3-acetate,1.875154e-01
Leifsonia,Tryptamine,2.702018e-05
Leisingera,Serotonin,2.601046e-05
Leisingera,L-Formylkynurenine,1.946982e-05
Leisingera,L-Kynurenine,2.010488e-05
Leisingera,3-Hydroxyanthranilate,2.120981e-05
Leisingera,Anthranilate,3.211656e-05
Leisingera,Indole-3-acetaldehyde,4.231308e-01
Leisingera,Melatonin,1.128652e-05
Leisingera,5-Hydroxykynurenamine,2.571198e-05
Leisingera,Indole-3-acetate,7.893972e-02
Leisingera,Tryptamine,2.702662e-05
Leminorella,Serotonin,1.270730e-03
Leminorella,L-Formylkynurenine,1.833545e-05
Leminorella,L-Kynurenine,1.903914e-05
Leminorella,3-Hydroxyanthranilate,1.993552e-05
Leminorella,Anthranilate,3.205807e-05
Leminorella,Indole-3-acetaldehyde,1.686427e-01
Leminorella,Melatonin,1.126046e-05
Leminorella,5-Hydroxykynurenamine,1.287498e-03
Leminorella,Indole-3-acetate,7.848839e-02
Leminorella,Tryptamine,1.144555e-03
Lentibacillus,Serotonin,2.600857e-05
Lentibacillus,L-Formylkynurenine,1.946932e-05
Lentibacillus,L-Kynurenine,2.010428e-05
Lentibacillus,3-Hydroxyanthranilate,2.120902e-05
Lentibacillus,Anthranilate,3.211361e-05
Lentibacillus,Indole-3-acetaldehyde,8.886254e-02
Lentibacillus,Melatonin,1.128690e-05
Lentibacillus,5-Hydroxykynurenamine,2.571016e-05
Lentibacillus,Indole-3-acetate,6.575016e-02
Lentibacillus,Tryptamine,2.702447e-05
Lentibacter,Serotonin,2.601235e-05
Lentibacter,L-Formylkynurenine,1.947033e-05
Lentibacter,L-Kynurenine,2.010548e-05
Lentibacter,3-Hydroxyanthranilate,2.121060e-05
Lentibacter,Anthranilate,3.211952e-05
Lentibacter,Indole-3-acetaldehyde,1.559063e-01
Lentibacter,Melatonin,1.128614e-05
Lentibacter,5-Hydroxykynurenamine,2.571379e-05
Lentibacter,Indole-3-acetate,1.004830e-01
Lentibacter,Tryptamine,2.702877e-05
Lentilactobacillus,Serotonin,2.144687e-05
Lentilactobacillus,L-Formylkynurenine,1.833479e-05
Lentilactobacillus,L-Kynurenine,1.903822e-05
Lentilactobacillus,3-Hydroxyanthranilate,1.993429e-05
Lentilactobacillus,Anthranilate,3.204933e-05
Lentilactobacillus,Indole-3-acetaldehyde,7.579543e-02
Lentilactobacillus,Melatonin,1.126160e-05
Lentilactobacillus,5-Hydroxykynurenamine,2.126805e-05
Lentilactobacillus,Indole-3-acetate,4.914917e-02
Lentilactobacillus,Tryptamine,2.185846e-05
Lentimicrobium,Serotonin,2.601235e-05
Lentimicrobium,L-Formylkynurenine,1.947033e-05
Lentimicrobium,L-Kynurenine,2.010548e-05
Lentimicrobium,3-Hydroxyanthranilate,2.121060e-05
Lentimicrobium,Anthranilate,3.211952e-05
Lentimicrobium,Indole-3-acetaldehyde,7.048002e-01
Lentimicrobium,Melatonin,1.128614e-05
Lentimicrobium,5-Hydroxykynurenamine,2.571379e-05
Lentimicrobium,Indole-3-acetate,1.004830e-01
Lentimicrobium,Tryptamine,2.702877e-05
Lentzea,Serotonin,2.600669e-05
Lentzea,L-Formylkynurenine,1.946881e-05
Lentzea,L-Kynurenine,2.010368e-05
Lentzea,3-Hydroxyanthranilate,2.120824e-05
Lentzea,Anthranilate,3.211066e-05
Lentzea,Indole-3-acetaldehyde,2.588757e-01
Lentzea,Melatonin,1.128729e-05
Lentzea,5-Hydroxykynurenamine,2.570835e-05
Lentzea,Indole-3-acetate,2.210478e-01
Lentzea,Tryptamine,2.702233e-05
Leptolinea,Serotonin,2.601235e-05
Leptolinea,L-Formylkynurenine,1.947033e-05
Leptolinea,L-Kynurenine,2.010548e-05
Leptolinea,3-Hydroxyanthranilate,2.121060e-05
Leptolinea,Anthranilate,3.211952e-05
Leptolinea,Indole-3-acetaldehyde,1.559063e-01
Leptolinea,Melatonin,1.128614e-05
Leptolinea,5-Hydroxykynurenamine,2.571379e-05
Leptolinea,Indole-3-acetate,6.759327e-01
Leptolinea,Tryptamine,2.702877e-05
Leptolyngbya,Serotonin,2.600857e-05
Leptolyngbya,L-Formylkynurenine,1.946932e-05
Leptolyngbya,L-Kynurenine,2.010428e-05
Leptolyngbya,3-Hydroxyanthranilate,2.120902e-05
Leptolyngbya,Anthranilate,3.211361e-05
Leptolyngbya,Indole-3-acetaldehyde,3.185612e-01
Leptolyngbya,Melatonin,1.128690e-05
Leptolyngbya,5-Hydroxykynurenamine,2.571016e-05
Leptolyngbya,Indole-3-acetate,2.733133e-01
Leptolyngbya,Tryptamine,2.702447e-05
Leptonema,Serotonin,2.601235e-05
Leptonema,L-Formylkynurenine,1.947033e-05
Leptonema,L-Kynurenine,2.010548e-05
Leptonema,3-Hydroxyanthranilate,2.121060e-05
Leptonema,Anthranilate,3.211952e-05
Leptonema,Indole-3-acetaldehyde,1.559063e-01
Leptonema,Melatonin,1.128614e-05
Leptonema,5-Hydroxykynurenamine,2.571379e-05
Leptonema,Indole-3-acetate,1.004830e-01
Leptonema,Tryptamine,2.702877e-05
Leptospira,Serotonin,1.702279e-05
Leptospira,L-Formylkynurenine,1.669645e-05
Leptospira,L-Kynurenine,1.746185e-05
Leptospira,3-Hydroxyanthranilate,1.810704e-05
Leptospira,Anthranilate,3.189742e-05
Leptospira,Indole-3-acetaldehyde,2.397185e-02
Leptospira,Melatonin,1.121532e-05
Leptospira,5-Hydroxykynurenamine,1.692825e-05
Leptospira,Indole-3-acetate,2.251100e-01
Leptospira,Tryptamine,1.706094e-05
Leptothrix,Serotonin,2.144832e-05
Leptothrix,L-Formylkynurenine,1.833545e-05
Leptothrix,L-Kynurenine,1.903914e-05
Leptothrix,3-Hydroxyanthranilate,1.993552e-05
Leptothrix,Anthranilate,3.205807e-05
Leptothrix,Indole-3-acetaldehyde,1.686427e-01
Leptothrix,Melatonin,1.126046e-05
Leptothrix,5-Hydroxykynurenamine,2.126944e-05
Leptothrix,Indole-3-acetate,7.848839e-02
Leptothrix,Tryptamine,2.186001e-05
Leptotrichia,Serotonin,2.808263e-04
Leptotrichia,L-Formylkynurenine,1.744067e-05
Leptotrichia,L-Kynurenine,1.818280e-05
Leptotrichia,3-Hydroxyanthranilate,1.893618e-05
Leptotrichia,Anthranilate,3.199145e-05
Leptotrichia,Indole-3-acetaldehyde,9.737341e-02
Leptotrichia,Melatonin,1.123583e-05
Leptotrichia,5-Hydroxykynurenamine,2.835132e-04
Leptotrichia,Indole-3-acetate,4.865459e-02
Leptotrichia,Tryptamine,2.584100e-04
Leucobacter,Serotonin,2.600292e-05
Leucobacter,L-Formylkynurenine,1.946780e-05
Leucobacter,L-Kynurenine,2.010249e-05
Leucobacter,3-Hydroxyanthranilate,2.120667e-05
Leucobacter,Anthranilate,3.210477e-05
Leucobacter,Indole-3-acetaldehyde,1.903869e-01
Leucobacter,Melatonin,1.128805e-05
Leucobacter,5-Hydroxykynurenamine,2.570472e-05
Leucobacter,Indole-3-acetate,2.969101e-01
Leucobacter,Tryptamine,2.701804e-05
Leuconostoc,Serotonin,1.138328e-05
Leuconostoc,L-Formylkynurenine,1.374799e-05
Leuconostoc,L-Kynurenine,1.455443e-05
Leuconostoc,3-Hydroxyanthranilate,1.484887e-05
Leuconostoc,Anthranilate,3.156020e-05
Leuconostoc,Indole-3-acetaldehyde,3.711740e-02
Leuconostoc,Melatonin,1.106861e-05
Leuconostoc,5-Hydroxykynurenamine,1.136543e-05
Leuconostoc,Indole-3-acetate,2.203194e-01
Leuconostoc,Tryptamine,1.114002e-05
Leucothrix,Serotonin,2.601235e-05
Leucothrix,L-Formylkynurenine,1.947033e-05
Leucothrix,L-Kynurenine,2.010548e-05
Leucothrix,3-Hydroxyanthranilate,2.121060e-05
Leucothrix,Anthranilate,3.211952e-05
Leucothrix,Indole-3-acetaldehyde,1.559063e-01
Leucothrix,Melatonin,1.128614e-05
Leucothrix,5-Hydroxykynurenamine,2.571379e-05
Leucothrix,Indole-3-acetate,1.004830e-01
Leucothrix,Tryptamine,2.702877e-05
Levilactobacillus,Serotonin,2.600669e-05
Levilactobacillus,L-Formylkynurenine,1.946881e-05
Levilactobacillus,L-Kynurenine,2.010368e-05
Levilactobacillus,3-Hydroxyanthranilate,2.120824e-05
Levilactobacillus,Anthranilate,3.211066e-05
Levilactobacillus,Indole-3-acetaldehyde,4.518508e-01
Levilactobacillus,Melatonin,1.128729e-05
Levilactobacillus,5-Hydroxykynurenamine,2.570835e-05
Levilactobacillus,Indole-3-acetate,5.653503e-02
Levilactobacillus,Tryptamine,2.702233e-05
Levilinea,Serotonin,2.601235e-05
Levilinea,L-Formylkynurenine,1.947033e-05
Levilinea,L-Kynurenine,2.010548e-05
Levilinea,3-Hydroxyanthranilate,2.121060e-05
Levilinea,Anthranilate,3.211952e-05
Levilinea,Indole-3-acetaldehyde,1.559063e-01
Levilinea,Melatonin,1.128614e-05
Levilinea,5-Hydroxykynurenamine,2.571379e-05
Levilinea,Indole-3-acetate,6.759327e-01
Levilinea,Tryptamine,2.702877e-05
Levyella,Serotonin,2.144832e-05
Levyella,L-Formylkynurenine,1.833545e-05
Levyella,L-Kynurenine,1.903914e-05
Levyella,3-Hydroxyanthranilate,1.993552e-05
Levyella,Anthranilate,3.205807e-05
Levyella,Indole-3-acetaldehyde,7.423324e-01
Levyella,Melatonin,1.126046e-05
Levyella,5-Hydroxykynurenamine,2.126944e-05
Levyella,Indole-3-acetate,7.848839e-02
Levyella,Tryptamine,2.186001e-05
Lewinella,Serotonin,2.600857e-05
Lewinella,L-Formylkynurenine,1.946932e-05
Lewinella,L-Kynurenine,2.010428e-05
Lewinella,3-Hydroxyanthranilate,2.120902e-05
Lewinella,Anthranilate,3.211361e-05
Lewinella,Indole-3-acetaldehyde,5.739726e-01
Lewinella,Melatonin,1.128690e-05
Lewinella,5-Hydroxykynurenamine,2.571016e-05
Lewinella,Indole-3-acetate,2.733133e-01
Lewinella,Tryptamine,2.702447e-05
Liberibacter,Serotonin,2.601235e-05
Liberibacter,L-Formylkynurenine,1.947033e-05
Liberibacter,L-Kynurenine,2.010548e-05
Liberibacter,3-Hydroxyanthranilate,2.121060e-05
Liberibacter,Anthranilate,3.211952e-05
Liberibacter,Indole-3-acetaldehyde,7.048002e-01
Liberibacter,Melatonin,1.128614e-05
Liberibacter,5-Hydroxykynurenamine,2.571379e-05
Liberibacter,Indole-3-acetate,1.004830e-01
Liberibacter,Tryptamine,2.702877e-05
Ligilactobacillus,Serotonin,2.600480e-05
Ligilactobacillus,L-Formylkynurenine,1.946830e-05
Ligilactobacillus,L-Kynurenine,2.010309e-05
Ligilactobacillus,3-Hydroxyanthranilate,2.120746e-05
Ligilactobacillus,Anthranilate,3.210771e-05
Ligilactobacillus,Indole-3-acetaldehyde,5.456947e-01
Ligilactobacillus,Melatonin,1.128767e-05
Ligilactobacillus,5-Hydroxykynurenamine,2.570653e-05
Ligilactobacillus,Indole-3-acetate,4.963473e-02
Ligilactobacillus,Tryptamine,2.702018e-05
Lihuaxuella,Serotonin,2.601235e-05
Lihuaxuella,L-Formylkynurenine,1.947033e-05
Lihuaxuella,L-Kynurenine,2.010548e-05
Lihuaxuella,3-Hydroxyanthranilate,2.121060e-05
Lihuaxuella,Anthranilate,3.211952e-05
Lihuaxuella,Indole-3-acetaldehyde,1.559063e-01
Lihuaxuella,Melatonin,1.128614e-05
Lihuaxuella,5-Hydroxykynurenamine,2.571379e-05
Lihuaxuella,Indole-3-acetate,6.759327e-01
Lihuaxuella,Tryptamine,2.702877e-05
Limimaricola,Serotonin,2.600669e-05
Limimaricola,L-Formylkynurenine,1.946881e-05
Limimaricola,L-Kynurenine,2.010368e-05
Limimaricola,3-Hydroxyanthranilate,2.120824e-05
Limimaricola,Anthranilate,3.211066e-05
Limimaricola,Indole-3-acetaldehyde,2.588757e-01
Limimaricola,Melatonin,1.128729e-05
Limimaricola,5-Hydroxykynurenamine,2.570835e-05
Limimaricola,Indole-3-acetate,5.653503e-02
Limimaricola,Tryptamine,2.702233e-05
Limimonas,Serotonin,2.601235e-05
Limimonas,L-Formylkynurenine,1.947033e-05
Limimonas,L-Kynurenine,2.010548e-05
Limimonas,3-Hydroxyanthranilate,2.121060e-05
Limimonas,Anthranilate,3.211952e-05
Limimonas,Indole-3-acetaldehyde,1.559063e-01
Limimonas,Melatonin,1.128614e-05
Limimonas,5-Hydroxykynurenamine,2.571379e-05
Limimonas,Indole-3-acetate,1.004830e-01
Limimonas,Tryptamine,2.702877e-05
Limnochorda,Serotonin,2.601235e-05
Limnochorda,L-Formylkynurenine,1.947033e-05
Limnochorda,L-Kynurenine,2.010548e-05
Limnochorda,3-Hydroxyanthranilate,2.121060e-05
Limnochorda,Anthranilate,3.211952e-05
Limnochorda,Indole-3-acetaldehyde,1.559063e-01
Limnochorda,Melatonin,1.128614e-05
Limnochorda,5-Hydroxykynurenamine,2.571379e-05
Limnochorda,Indole-3-acetate,6.759327e-01
Limnochorda,Tryptamine,2.702877e-05
Limnohabitans,Serotonin,2.601235e-05
Limnohabitans,L-Formylkynurenine,1.947033e-05
Limnohabitans,L-Kynurenine,2.010548e-05
Limnohabitans,3-Hydroxyanthranilate,2.121060e-05
Limnohabitans,Anthranilate,3.211952e-05
Limnohabitans,Indole-3-acetaldehyde,7.048002e-01
Limnohabitans,Melatonin,1.128614e-05
Limnohabitans,5-Hydroxykynurenamine,2.571379e-05
Limnohabitans,Indole-3-acetate,1.004830e-01
Limnohabitans,Tryptamine,2.702877e-05
Limnoraphis,Serotonin,2.601235e-05
Limnoraphis,L-Formylkynurenine,1.947033e-05
Limnoraphis,L-Kynurenine,2.010548e-05
Limnoraphis,3-Hydroxyanthranilate,2.121060e-05
Limnoraphis,Anthranilate,3.211952e-05
Limnoraphis,Indole-3-acetaldehyde,7.048002e-01
Limnoraphis,Melatonin,1.128614e-05
Limnoraphis,5-Hydroxykynurenamine,2.571379e-05
Limnoraphis,Indole-3-acetate,1.004830e-01
Limnoraphis,Tryptamine,2.702877e-05
Limosilactobacillus,Serotonin,2.600857e-05
Limosilactobacillus,L-Formylkynurenine,1.946932e-05
Limosilactobacillus,L-Kynurenine,2.010428e-05
Limosilactobacillus,3-Hydroxyanthranilate,2.120902e-05
Limosilactobacillus,Anthranilate,3.211361e-05
Limosilactobacillus,Indole-3-acetaldehyde,5.739726e-01
Limosilactobacillus,Melatonin,1.128690e-05
Limosilactobacillus,5-Hydroxykynurenamine,2.571016e-05
Limosilactobacillus,Indole-3-acetate,6.575016e-02
Limosilactobacillus,Tryptamine,2.702447e-05
Liquorilactobacillus,Serotonin,2.599353e-05
Liquorilactobacillus,L-Formylkynurenine,1.946527e-05
Liquorilactobacillus,L-Kynurenine,2.009951e-05
Liquorilactobacillus,3-Hydroxyanthranilate,2.120276e-05
Liquorilactobacillus,Anthranilate,3.209008e-05
Liquorilactobacillus,Indole-3-acetaldehyde,3.548226e-01
Liquorilactobacillus,Melatonin,1.128996e-05
Liquorilactobacillus,5-Hydroxykynurenamine,2.569568e-05
Liquorilactobacillus,Indole-3-acetate,2.846865e-02
Liquorilactobacillus,Tryptamine,2.700734e-05
Listeria,Serotonin,1.033401e-05
Listeria,L-Formylkynurenine,1.307181e-05
Listeria,L-Kynurenine,1.387726e-05
Listeria,3-Hydroxyanthranilate,1.215890e-04
Listeria,Anthranilate,3.143535e-05
Listeria,Indole-3-acetaldehyde,2.824535e-01
Listeria,Melatonin,1.102410e-05
Listeria,5-Hydroxykynurenamine,1.032679e-05
Listeria,Indole-3-acetate,5.411406e-01
Listeria,Tryptamine,1.006103e-05
Litoreibacter,Serotonin,2.600669e-05
Litoreibacter,L-Formylkynurenine,1.946881e-05
Litoreibacter,L-Kynurenine,2.010368e-05
Litoreibacter,3-Hydroxyanthranilate,2.120824e-05
Litoreibacter,Anthranilate,3.211066e-05
Litoreibacter,Indole-3-acetaldehyde,7.297632e-02
Litoreibacter,Melatonin,1.128729e-05
Litoreibacter,5-Hydroxykynurenamine,2.570835e-05
Litoreibacter,Indole-3-acetate,5.653503e-02
Litoreibacter,Tryptamine,2.702233e-05
Litorimicrobium,Serotonin,2.601235e-05
Litorimicrobium,L-Formylkynurenine,1.947033e-05
Litorimicrobium,L-Kynurenine,2.010548e-05
Litorimicrobium,3-Hydroxyanthranilate,2.121060e-05
Litorimicrobium,Anthranilate,3.211952e-05
Litorimicrobium,Indole-3-acetaldehyde,1.559063e-01
Litorimicrobium,Melatonin,1.128614e-05
Litorimicrobium,5-Hydroxykynurenamine,2.571379e-05
Litorimicrobium,Indole-3-acetate,6.759327e-01
Litorimicrobium,Tryptamine,2.702877e-05
Loigolactobacillus,Serotonin,2.144736e-05
Loigolactobacillus,L-Formylkynurenine,1.833501e-05
Loigolactobacillus,L-Kynurenine,1.903853e-05
Loigolactobacillus,3-Hydroxyanthranilate,1.993470e-05
Loigolactobacillus,Anthranilate,3.205224e-05
Loigolactobacillus,Indole-3-acetaldehyde,3.308586e-01
Loigolactobacillus,Melatonin,1.126122e-05
Loigolactobacillus,5-Hydroxykynurenamine,2.126851e-05
Loigolactobacillus,Indole-3-acetate,5.600168e-02
Loigolactobacillus,Tryptamine,2.185898e-05
Loktanella,Serotonin,2.600857e-05
Loktanella,L-Formylkynurenine,1.946932e-05
Loktanella,L-Kynurenine,2.010428e-05
Loktanella,3-Hydroxyanthranilate,2.120902e-05
Loktanella,Anthranilate,3.211361e-05
Loktanella,Indole-3-acetaldehyde,3.185612e-01
Loktanella,Melatonin,1.128690e-05
Loktanella,5-Hydroxykynurenamine,2.571016e-05
Loktanella,Indole-3-acetate,2.733133e-01
Loktanella,Tryptamine,2.702447e-05
Longilinea,Serotonin,2.601235e-05
Longilinea,L-Formylkynurenine,1.947033e-05
Longilinea,L-Kynurenine,2.010548e-05
Longilinea,3-Hydroxyanthranilate,2.121060e-05
Longilinea,Anthranilate,3.211952e-05
Longilinea,Indole-3-acetaldehyde,1.559063e-01
Longilinea,Melatonin,1.128614e-05
Longilinea,5-Hydroxykynurenamine,2.571379e-05
Longilinea,Indole-3-acetate,6.759327e-01
Longilinea,Tryptamine,2.702877e-05
Longispora,Serotonin,2.601235e-05
Longispora,L-Formylkynurenine,1.947033e-05
Longispora,L-Kynurenine,2.010548e-05
Longispora,3-Hydroxyanthranilate,2.121060e-05
Longispora,Anthranilate,3.211952e-05
Longispora,Indole-3-acetaldehyde,1.559063e-01
Longispora,Melatonin,1.128614e-05
Longispora,5-Hydroxykynurenamine,2.571379e-05
Longispora,Indole-3-acetate,1.004830e-01
Longispora,Tryptamine,2.702877e-05
Lonsdalea,Serotonin,2.601235e-05
Lonsdalea,L-Formylkynurenine,1.947033e-05
Lonsdalea,L-Kynurenine,2.010548e-05
Lonsdalea,3-Hydroxyanthranilate,2.121060e-05
Lonsdalea,Anthranilate,3.211952e-05
Lonsdalea,Indole-3-acetaldehyde,7.048002e-01
Lonsdalea,Melatonin,1.128614e-05
Lonsdalea,5-Hydroxykynurenamine,2.571379e-05
Lonsdalea,Indole-3-acetate,1.004830e-01
Lonsdalea,Tryptamine,2.702877e-05
Luminiphilus,Serotonin,2.601235e-05
Luminiphilus,L-Formylkynurenine,1.947033e-05
Luminiphilus,L-Kynurenine,2.010548e-05
Luminiphilus,3-Hydroxyanthranilate,2.121060e-05
Luminiphilus,Anthranilate,3.211952e-05
Luminiphilus,Indole-3-acetaldehyde,1.559063e-01
Luminiphilus,Melatonin,1.128614e-05
Luminiphilus,5-Hydroxykynurenamine,2.571379e-05
Luminiphilus,Indole-3-acetate,1.004830e-01
Luminiphilus,Tryptamine,2.702877e-05
Lunatimonas,Serotonin,2.601235e-05
Lunatimonas,L-Formylkynurenine,1.947033e-05
Lunatimonas,L-Kynurenine,2.010548e-05
Lunatimonas,3-Hydroxyanthranilate,2.121060e-05
Lunatimonas,Anthranilate,3.211952e-05
Lunatimonas,Indole-3-acetaldehyde,1.559063e-01
Lunatimonas,Melatonin,1.128614e-05
Lunatimonas,5-Hydroxykynurenamine,2.571379e-05
Lunatimonas,Indole-3-acetate,6.759327e-01
Lunatimonas,Tryptamine,2.702877e-05
Luteibacter,Serotonin,2.601235e-05
Luteibacter,L-Formylkynurenine,1.947033e-05
Luteibacter,L-Kynurenine,2.010548e-05
Luteibacter,3-Hydroxyanthranilate,2.121060e-05
Luteibacter,Anthranilate,3.211952e-05
Luteibacter,Indole-3-acetaldehyde,1.559063e-01
Luteibacter,Melatonin,1.128614e-05
Luteibacter,5-Hydroxykynurenamine,2.571379e-05
Luteibacter,Indole-3-acetate,1.004830e-01
Luteibacter,Tryptamine,2.702877e-05
Luteimonas,Serotonin,2.601046e-05
Luteimonas,L-Formylkynurenine,1.946982e-05
Luteimonas,L-Kynurenine,2.010488e-05
Luteimonas,3-Hydroxyanthranilate,2.120981e-05
Luteimonas,Anthranilate,3.211656e-05
Luteimonas,Indole-3-acetaldehyde,4.231308e-01
Luteimonas,Melatonin,1.128652e-05
Luteimonas,5-Hydroxykynurenamine,2.571198e-05
Luteimonas,Indole-3-acetate,7.893972e-02
Luteimonas,Tryptamine,2.702662e-05
Luteipulveratus,Serotonin,2.601046e-05
Luteipulveratus,L-Formylkynurenine,1.946982e-05
Luteipulveratus,L-Kynurenine,2.010488e-05
Luteipulveratus,3-Hydroxyanthranilate,2.120981e-05
Luteipulveratus,Anthranilate,3.211656e-05
Luteipulveratus,Indole-3-acetaldehyde,4.231308e-01
Luteipulveratus,Melatonin,1.128652e-05
Luteipulveratus,5-Hydroxykynurenamine,2.571198e-05
Luteipulveratus,Indole-3-acetate,7.893972e-02
Luteipulveratus,Tryptamine,2.702662e-05
Lutibacter,Serotonin,2.600480e-05
Lutibacter,L-Formylkynurenine,1.946830e-05
Lutibacter,L-Kynurenine,2.010309e-05
Lutibacter,3-Hydroxyanthranilate,2.120746e-05
Lutibacter,Anthranilate,3.210771e-05
Lutibacter,Indole-3-acetaldehyde,2.191354e-01
Lutibacter,Melatonin,1.128767e-05
Lutibacter,5-Hydroxykynurenamine,2.570653e-05
Lutibacter,Indole-3-acetate,1.875154e-01
Lutibacter,Tryptamine,2.702018e-05
Lutibaculum,Serotonin,2.601235e-05
Lutibaculum,L-Formylkynurenine,1.947033e-05
Lutibaculum,L-Kynurenine,2.010548e-05
Lutibaculum,3-Hydroxyanthranilate,2.121060e-05
Lutibaculum,Anthranilate,3.211952e-05
Lutibaculum,Indole-3-acetaldehyde,1.559063e-01
Lutibaculum,Melatonin,1.128614e-05
Lutibaculum,5-Hydroxykynurenamine,2.571379e-05
Lutibaculum,Indole-3-acetate,1.004830e-01
Lutibaculum,Tryptamine,2.702877e-05
Lutimaribacter,Serotonin,2.601235e-05
Lutimaribacter,L-Formylkynurenine,1.947033e-05
Lutimaribacter,L-Kynurenine,2.010548e-05
Lutimaribacter,3-Hydroxyanthranilate,2.121060e-05
Lutimaribacter,Anthranilate,3.211952e-05
Lutimaribacter,Indole-3-acetaldehyde,7.048002e-01
Lutimaribacter,Melatonin,1.128614e-05
Lutimaribacter,5-Hydroxykynurenamine,2.571379e-05
Lutimaribacter,Indole-3-acetate,1.004830e-01
Lutimaribacter,Tryptamine,2.702877e-05
Lutispora,Serotonin,2.601235e-05
Lutispora,L-Formylkynurenine,1.947033e-05
Lutispora,L-Kynurenine,2.010548e-05
Lutispora,3-Hydroxyanthranilate,2.121060e-05
Lutispora,Anthranilate,3.211952e-05
Lutispora,Indole-3-acetaldehyde,1.559063e-01
Lutispora,Melatonin,1.128614e-05
Lutispora,5-Hydroxykynurenamine,2.571379e-05
Lutispora,Indole-3-acetate,6.759327e-01
Lutispora,Tryptamine,2.702877e-05
Lyngbya,Serotonin,2.601046e-05
Lyngbya,L-Formylkynurenine,1.946982e-05
Lyngbya,L-Kynurenine,2.010488e-05
Lyngbya,3-Hydroxyanthranilate,2.120981e-05
Lyngbya,Anthranilate,3.211656e-05
Lyngbya,Indole-3-acetaldehyde,4.231308e-01
